User_ID,Age,Country,Subscription_Type,Signup_Date,Watch_Hours,Churn_Status
U100494,32,United States,Premium,2024-02-24,44.22,Active
U100495,67,India,Standard,2023-09-16,46.66,Active
U100496,44,Mexico,Standard,2024-09-05,33.05,Churned
U100497,38,United States,Premium,2022-07-18,28.92,Active
U100498,19,Japan,Standard,2023-04-14,55.32,Active
U100499,16,France,Standard,2024-03-09,13.77,Churned
U100500,34,India,Premium,2024-06-20,172.81,Active
U100501,32,United States,Mobile,2022-06-15,9.21,Churned
U100502,30,India,Mobile,2023-03-28,99.63,Active
U100503,29,Mexico,Standard,2023-10-15,14.84,Active
U100504,25,Mexico,Standard,2022-01-05,60.62,Active
U100505,22,Mexico,Premium,2024-04-22,36.62,Active
U100506,50,United Kingdom,Standard,2025-05-22,29.36,Active
U100507,23,Brazil,Premium,2025-10-12,75.79,Active
U100508,30,Mexico,Standard,2024-07-30,27.95,Active
U100509,33,France,Basic,2023-03-05,56.18,Active
U100510,42,India,Basic,2024-10-31,60.13,Churned
U100511,23,India,Premium,2024-08-06,148.92,Active
U100512,45,United Kingdom,Basic,2022-02-19,23.54,Active
U100513,27,Canada,Standard,2022-01-01,30.05,Active
U100514,32,United Kingdom,Standard,2025-12-26,39.47,Active
U100515,53,United States,Basic,2025-06-26,71.45,Active
U100516,22,Australia,Standard,2023-08-13,44.62,Active
U100517,42,United Kingdom,Premium,2023-04-08,37.81,Active
U100518,46,India,Basic,2022-05-16,16.88,Active
U100519,37,Japan,Premium,2022-12-18,39.8,Active
U100520,32,France,Premium,2022-05-15,16.51,Active
U100521,59,Japan,Standard,2022-05-30,73.11,Active
U100522,33,Spain,Basic,2025-06-04,24.11,Churned
U100523,36,France,Premium,2025-02-20,33.2,Churned
U100524,29,United States,Basic,2025-03-01,0.32,Active
U100525,35,United States,Standard,2022-03-24,0.0,Churned
U100526,45,United States,Mobile,2023-06-23,22.77,Active
U100527,30,Germany,Mobile,2024-06-21,28.4,Churned
U100528,16,South Korea,Premium,2024-03-19,81.81,Active
U100529,40,Canada,Standard,2023-04-06,21.56,Active
U100530,21,Germany,Premium,2023-08-19,24.26,Active
U100531,42,India,Premium,2024-11-04,150.17,Active
U100532,33,United States,Standard,2025-05-20,84.01,Active
U100533,45,Brazil,Premium,2025-11-11,40.13,Active
U100534,22,United States,Basic,2024-10-31,13.13,Churned
U100535,27,India,Basic,2023-02-06,40.0,Active
U100536,29,France,Standard,2025-08-18,49.99,Churned
U100537,16,Germany,Basic,2024-06-23,6.61,Active
U100538,47,Japan,Basic,2025-01-21,33.09,Active
U100539,16,India,Premium,2023-06-25,33.18,Active
U100540,47,Mexico,Mobile,2024-03-23,16.49,Churned
U100541,39,France,Standard,2024-01-14,31.82,Churned
U100542,31,United Kingdom,Premium,2024-12-03,43.77,Active
U100543,38,United States,Mobile,2022-05-02,13.28,Active
U100544,37,Australia,Basic,2024-03-01,51.81,Active
U100545,29,Japan,Standard,2022-10-26,48.65,Active
U100546,37,Australia,Standard,2022-08-24,29.01,Active
U100547,42,Brazil,Basic,2025-03-05,67.5,Active
U100548,22,France,Premium,2024-02-29,101.28,Active
U100549,38,Canada,Standard,2023-05-19,79.21,Active
U100550,16,United Kingdom,Standard,2024-09-03,23.64,Active
U100551,16,Canada,Basic,2022-01-02,17.03,Active
U100552,40,United States,Basic,2025-08-25,56.92,Active
U100553,28,Brazil,Mobile,2023-04-14,7.95,Churned
U100554,23,United Kingdom,Basic,2022-06-20,1.77,Active
U100555,33,United Kingdom,Basic,2024-09-04,20.33,Active
U100556,29,Canada,Standard,2025-05-23,49.3,Active
U100557,22,United States,Standard,2025-11-19,2.63,Active
U100558,16,United States,Standard,2025-01-04,35.2,Active
U100559,16,Germany,Standard,2025-06-01,25.56,Active
U100560,42,United States,Basic,2023-04-03,26.46,Active
U100561,28,India,Basic,2025-01-10,25.7,Churned
U100562,45,South Korea,Premium,2022-01-15,9.92,Churned
U100563,28,Japan,Premium,2025-09-18,33.44,Active
U100564,38,Mexico,Premium,2025-03-16,1.27,Active
U100565,32,Canada,Premium,2024-08-20,46.84,Active
U100566,34,Japan,Premium,2025-09-24,52.75,Active
U100567,35,United States,Basic,2024-01-28,39.33,Active
U100568,28,United States,Standard,2023-04-16,123.52,Active
U100569,19,Germany,Standard,2024-02-27,94.34,Active
U100570,43,Brazil,Standard,2022-03-22,30.17,Active
U100571,53,United Kingdom,Premium,2025-10-10,75.06,Active
U100572,53,Brazil,Standard,2024-01-12,27.74,Active
U100573,27,United States,Premium,2022-01-04,51.56,Churned
U100574,25,Brazil,Premium,2024-05-31,99.68,Active
U100575,27,India,Standard,2024-01-23,16.5,Churned
U100576,31,Germany,Mobile,2025-12-14,14.38,Active
U100577,33,Germany,Standard,2025-01-27,44.4,Active
U100578,22,South Korea,Premium,2023-02-04,42.51,Active
U100579,16,Canada,Standard,2022-02-25,15.3,Active
U100580,34,South Korea,Standard,2023-10-03,24.08,Active
U100581,16,Australia,Standard,2025-04-16,32.87,Churned
U100582,32,India,Basic,2024-11-27,20.88,Churned
U100583,22,France,Standard,2025-05-17,11.85,Churned
U100584,43,United Kingdom,Mobile,2025-04-27,42.11,Active
U100585,46,South Korea,Premium,2024-02-04,56.49,Active
U100586,46,India,Basic,2025-03-21,15.06,Churned
U100587,29,United States,Standard,2025-04-25,41.08,Active
U100588,20,Mexico,Basic,2022-06-01,33.33,Active
U100589,24,India,Basic,2022-07-28,95.52,Active
U100590,37,Brazil,Mobile,2022-12-10,5.69,Churned
U100591,16,India,Standard,2025-10-08,10.42,Active
U100592,50,India,Standard,2025-06-06,44.17,Active
U100593,30,Spain,Standard,2022-03-13,74.46,Active
U100594,40,Japan,Basic,2025-09-15,30.04,Active
U100595,16,Japan,Basic,2022-02-24,64.69,Active
U100596,22,United States,Premium,2025-01-26,66.46,Active
U100597,16,India,Premium,2024-02-05,69.58,Active
U100598,46,Japan,Mobile,2024-07-29,25.14,Churned
U100599,32,United States,Premium,2024-12-09,12.77,Churned
U100600,40,United States,Standard,2025-06-24,35.45,Active
U100601,34,Brazil,Premium,2024-10-19,82.4,Active
U100602,39,United States,Mobile,2024-03-01,34.99,Active
U100603,29,Mexico,Premium,2024-03-14,68.16,Active
U100604,31,Japan,Mobile,2025-11-11,43.77,Active
U100605,32,India,Premium,2025-02-18,49.99,Active
U100606,38,Brazil,Mobile,2024-06-30,23.88,Active
U100607,39,Germany,Basic,2024-06-06,24.29,Active
U100608,67,United Kingdom,Premium,2023-03-10,133.07,Active
U100609,54,France,Standard,2025-05-26,31.45,Active
U100610,16,Germany,Standard,2024-11-14,43.65,Active
U100611,32,United States,Premium,2022-06-19,61.81,Active
U100612,29,Germany,Mobile,2025-03-11,8.27,Churned
U100613,49,Canada,Mobile,2025-12-03,84.18,Active
U100614,30,United States,Standard,2024-11-26,17.44,Active
U100615,39,France,Premium,2025-07-09,47.48,Churned
U100616,16,India,Premium,2025-02-13,54.93,Active
U100617,16,United States,Standard,2025-07-31,8.86,Churned
U100618,59,Mexico,Basic,2024-04-29,0.96,Churned
U100619,34,United States,Basic,2023-06-15,18.62,Active
U100620,22,India,Premium,2023-11-14,91.31,Active
U100621,36,India,Standard,2025-10-14,1.52,Active
U100622,21,Canada,Mobile,2024-10-12,41.68,Active
U100623,30,United States,Standard,2022-07-26,30.18,Active
U100624,16,Canada,Mobile,2023-07-21,32.86,Active
U100625,24,South Korea,Standard,2022-04-24,40.49,Churned
U100626,29,Canada,Premium,2025-08-06,28.93,Active
U100627,47,Mexico,Basic,2023-08-06,29.19,Churned
U100628,39,Australia,Standard,2022-04-16,22.74,Active
U100629,41,India,Premium,2025-09-24,83.39,Active
U100630,33,Mexico,Mobile,2025-05-25,11.16,Active
U100631,43,United States,Premium,2025-11-14,14.05,Active
U100632,23,Australia,Basic,2023-05-30,44.56,Active
U100633,25,Germany,Standard,2023-12-22,49.72,Active
U100634,38,India,Basic,2024-01-11,18.48,Active
U100635,30,South Korea,Basic,2025-01-02,23.58,Churned
U100636,33,South Korea,Premium,2025-04-21,133.17,Active
U100637,32,Mexico,Premium,2024-02-25,123.12,Active
U100638,49,United Kingdom,Premium,2024-03-02,37.14,Churned
U100639,49,Canada,Mobile,2022-06-15,81.72,Active
U100640,26,Germany,Premium,2022-09-30,55.73,Active
U100641,16,Germany,Premium,2024-08-11,52.34,Active
U100642,25,United Kingdom,Basic,2023-10-25,47.87,Active
U100643,23,United Kingdom,Basic,2022-08-03,62.4,Active
U100644,43,Australia,Premium,2022-06-03,61.78,Active
U100645,45,Japan,Premium,2024-08-16,30.56,Active
U100646,21,South Korea,Basic,2025-07-27,8.77,Churned
U100647,24,Mexico,Standard,2022-12-18,82.69,Active
U100648,16,South Korea,Premium,2024-03-04,10.3,Active
U100649,35,Canada,Basic,2023-01-20,18.5,Active
U100650,33,Canada,Standard,2025-04-08,51.34,Active
U100651,43,Brazil,Mobile,2024-09-12,19.59,Active
U100652,39,Brazil,Premium,2023-05-19,56.82,Active
U100653,41,Spain,Basic,2023-11-10,25.51,Active
U100654,16,Germany,Premium,2024-02-18,32.87,Active
U100655,26,United Kingdom,Standard,2025-04-27,8.42,Churned
U100656,45,India,Premium,2023-12-12,85.62,Active
U100657,27,United States,Standard,2024-09-20,47.87,Churned
U100658,16,Canada,Standard,2023-11-20,38.6,Active
U100659,43,Mexico,Standard,2023-03-07,3.88,Active
U100660,27,Australia,Basic,2024-06-13,19.06,Churned
U100661,46,Australia,Mobile,2025-02-08,30.81,Active
U100662,33,France,Basic,2025-11-28,70.72,Active
U100663,30,Brazil,Basic,2022-04-05,82.11,Active
U100664,50,India,Standard,2025-11-27,36.63,Active
U100665,18,Japan,Premium,2024-12-08,49.98,Active
U100666,51,Mexico,Premium,2023-02-05,16.04,Churned
U100667,26,Brazil,Mobile,2023-07-17,35.22,Active
U100668,35,Australia,Standard,2024-09-15,2.76,Active
U100669,36,France,Standard,2023-03-18,18.8,Churned
U100670,28,India,Basic,2023-05-10,17.35,Churned
U100671,24,Brazil,Standard,2024-02-03,36.03,Churned
U100672,29,Brazil,Mobile,2024-10-17,10.42,Churned
U100673,21,Brazil,Premium,2025-08-17,46.56,Active
U100674,57,United States,Standard,2025-05-26,8.79,Active
U100675,28,Brazil,Standard,2023-01-10,104.28,Active
U100676,47,Canada,Mobile,2022-10-07,18.34,Churned
U100677,46,South Korea,Standard,2025-12-30,54.22,Active
U100678,38,Mexico,Basic,2025-10-01,23.28,Active
U100679,32,Canada,Standard,2024-05-09,15.39,Active
U100680,36,Canada,Basic,2024-10-15,42.32,Active
U100681,40,United States,Basic,2023-01-04,19.06,Active
U100682,35,India,Basic,2024-06-20,26.79,Active
U100683,16,Germany,Standard,2024-10-06,25.36,Active
U100684,16,Canada,Premium,2023-03-12,47.88,Active
U100685,52,United Kingdom,Standard,2024-12-09,29.35,Active
U100686,16,Australia,Standard,2023-07-05,23.61,Active
U100687,36,Japan,Mobile,2024-02-16,10.94,Active
U100688,31,United States,Premium,2022-03-08,38.23,Churned
U100689,35,United Kingdom,Standard,2022-07-10,41.09,Active
U100690,20,South Korea,Standard,2024-07-08,110.63,Active
U100691,38,Japan,Mobile,2025-04-05,30.47,Churned
U100692,36,India,Basic,2024-04-08,32.18,Active
U100693,67,Germany,Standard,2025-03-28,35.03,Active
U100694,35,India,Mobile,2025-03-17,25.35,Active
U100695,50,Germany,Standard,2025-01-22,26.52,Active
U100696,16,Mexico,Premium,2025-04-21,47.77,Active
U100697,46,India,Standard,2025-01-08,54.5,Active
U100698,36,Brazil,Premium,2025-04-25,29.19,Churned
U100699,37,Canada,Standard,2023-07-11,42.21,Churned
U100700,37,Brazil,Basic,2023-07-30,42.45,Active
U100701,54,United Kingdom,Standard,2023-12-21,12.8,Active
U100702,37,Japan,Basic,2024-02-26,24.38,Churned
U100703,24,France,Mobile,2024-08-23,32.42,Active
U100704,26,France,Standard,2024-03-07,57.83,Active
U100705,43,United States,Standard,2022-08-30,34.09,Active
U100706,39,Spain,Premium,2023-07-30,88.86,Active
U100707,16,India,Premium,2024-06-01,8.2,Churned
U100708,40,United States,Standard,2022-02-13,15.5,Active
U100709,21,South Korea,Standard,2022-06-10,10.56,Active
U100710,39,France,Mobile,2025-09-27,6.23,Active
U100711,24,United States,Premium,2025-05-22,25.09,Active
U100712,30,United States,Premium,2024-04-28,46.22,Churned
U100713,27,India,Mobile,2022-06-24,28.9,Churned
U100714,52,Brazil,Premium,2023-01-07,14.48,Churned
U100715,38,Germany,Basic,2025-02-01,25.49,Churned
U100716,49,Japan,Standard,2024-12-02,25.36,Active
U100717,68,United States,Basic,2022-11-21,76.91,Active
U100718,34,United States,Premium,2022-04-07,30.91,Active
U100719,52,Canada,Mobile,2025-09-17,49.21,Churned
U100720,25,India,Standard,2024-11-20,40.92,Active
U100721,49,India,Standard,2024-08-18,80.7,Active
U100722,24,United Kingdom,Basic,2025-06-29,40.62,Churned
U100723,33,Japan,Mobile,2023-09-22,20.97,Active
U100724,40,France,Basic,2022-06-07,20.25,Churned
U100725,42,India,Basic,2022-03-05,39.07,Active
U100726,18,United States,Basic,2025-11-28,40.86,Active
U100727,23,France,Basic,2024-06-05,33.66,Active
U100728,41,Canada,Standard,2024-12-18,27.54,Active
U100729,29,Japan,Standard,2023-07-06,107.38,Active
U100730,17,India,Standard,2022-06-10,5.1,Churned
U100731,33,Brazil,Basic,2025-03-11,17.45,Active
U100732,32,Spain,Basic,2025-03-07,36.01,Active
U100733,36,South Korea,Standard,2025-03-03,13.87,Active
U100734,40,Australia,Basic,2024-01-26,29.33,Active
U100735,39,Germany,Premium,2024-09-30,84.64,Active
U100736,24,United Kingdom,Basic,2023-04-04,3.39,Churned
U100737,29,United States,Standard,2023-01-27,35.9,Active
U100738,45,Australia,Standard,2022-02-18,15.75,Active
U100739,27,Brazil,Standard,2022-09-10,14.16,Churned
U100740,29,United States,Basic,2023-09-28,15.2,Active
U100741,16,South Korea,Basic,2023-12-27,27.87,Active
U100742,33,Spain,Mobile,2023-10-17,23.61,Active
U100743,38,Brazil,Basic,2023-10-23,34.05,Active
U100744,16,India,Standard,2022-11-14,43.82,Churned
U100745,21,South Korea,Standard,2024-09-09,62.26,Active
U100746,16,United Kingdom,Standard,2023-10-12,54.28,Active
U100747,43,Japan,Standard,2024-02-17,11.64,Active
U100748,16,Spain,Premium,2024-05-09,40.25,Active
U100749,33,Brazil,Premium,2023-12-24,28.17,Active
U100750,42,United States,Basic,2024-03-15,70.39,Active
U100751,36,Spain,Standard,2023-12-03,90.48,Active
U100752,28,South Korea,Basic,2023-07-07,11.69,Active
U100753,38,United States,Standard,2024-01-07,107.76,Active
U100754,46,United States,Premium,2024-09-21,73.8,Active
U100755,32,Japan,Basic,2025-06-27,25.78,Churned
U100756,16,United Kingdom,Standard,2022-05-21,127.46,Active
U100757,47,Canada,Mobile,2022-09-07,19.62,Active
U100758,38,United States,Basic,2022-06-28,10.26,Churned
U100759,33,United States,Standard,2022-01-28,29.04,Active
U100760,16,United States,Premium,2025-04-22,36.29,Active
U100761,30,France,Basic,2022-11-20,46.18,Active
U100762,23,India,Basic,2023-03-01,9.26,Churned
U100763,19,Japan,Basic,2023-03-30,50.47,Active
U100764,32,France,Mobile,2025-06-13,38.06,Active
U100765,27,India,Basic,2024-06-13,38.65,Active
U100766,28,Mexico,Basic,2022-06-03,39.16,Active
U100767,42,Canada,Basic,2025-05-15,65.65,Active
U100768,37,United States,Basic,2025-12-10,58.38,Active
U100769,28,Spain,Premium,2024-11-07,66.68,Active
U100770,26,Australia,Basic,2023-12-06,37.24,Active
U100771,28,India,Standard,2025-12-28,0.0,Active
U100772,31,Australia,Standard,2022-03-04,19.72,Churned
U100773,41,Japan,Premium,2022-01-02,46.09,Active
U100774,21,France,Basic,2025-02-12,16.82,Churned
U100775,51,Japan,Premium,2022-10-05,32.79,Active
U100776,41,Australia,Premium,2022-03-26,76.01,Active
U100777,16,Australia,Basic,2022-05-08,28.16,Active
U100778,35,Australia,Premium,2023-10-19,57.53,Active
U100779,46,India,Premium,2024-08-26,59.84,Active
U100780,38,South Korea,Basic,2023-10-11,45.62,Active
U100781,29,France,Mobile,2023-09-16,41.21,Active
U100782,33,Mexico,Standard,2022-08-02,65.76,Active
U100783,36,Canada,Premium,2023-03-31,0.0,Churned
U100784,43,United States,Mobile,2025-10-11,50.85,Churned
U100785,17,France,Standard,2023-04-02,42.53,Active
U100786,26,India,Premium,2023-05-17,37.16,Active
U100787,53,Canada,Standard,2025-07-27,30.46,Active
U100788,34,Brazil,Premium,2022-04-04,4.72,Churned
U100789,52,France,Premium,2022-04-21,19.11,Active
U100790,69,Germany,Basic,2025-07-31,11.18,Active
U100791,28,Brazil,Standard,2023-04-03,17.75,Active
U100792,19,France,Standard,2022-12-14,9.95,Active
U100793,30,United States,Basic,2023-12-31,38.95,Active
U100794,47,Brazil,Basic,2022-02-25,31.6,Active
U100795,48,France,Standard,2023-08-24,40.71,Active
U100796,61,India,Basic,2022-01-18,65.42,Active
U100797,33,United Kingdom,Basic,2024-09-30,12.95,Active
U100798,39,Australia,Premium,2025-05-28,91.21,Active
U100799,25,France,Premium,2024-06-05,29.5,Active
U100800,16,India,Premium,2022-09-23,72.67,Active
U100801,33,Brazil,Standard,2025-03-14,4.48,Churned
U100802,20,United Kingdom,Mobile,2024-08-25,42.43,Active
U100803,41,Spain,Standard,2025-05-17,15.52,Churned
U100804,16,Germany,Basic,2025-08-24,35.37,Churned
U100805,25,United Kingdom,Basic,2023-08-07,63.75,Active
U100806,37,France,Premium,2025-11-22,55.24,Active
U100807,38,South Korea,Basic,2025-06-18,15.38,Active
U100808,33,Canada,Standard,2024-05-06,60.09,Active
U100809,56,Japan,Mobile,2024-07-11,23.65,Churned
U100810,52,United Kingdom,Basic,2023-10-20,53.43,Churned
U100811,25,India,Basic,2025-06-10,30.84,Churned
U100812,53,Japan,Mobile,2022-03-20,0.0,Active
U100813,55,United Kingdom,Standard,2023-11-11,29.98,Churned
U100814,32,Brazil,Basic,2022-05-27,28.69,Active
U100815,34,Mexico,Mobile,2022-02-07,37.25,Active
U100816,33,Canada,Mobile,2025-10-05,43.18,Active
U100817,26,Australia,Standard,2024-08-18,26.38,Active
U100818,27,Canada,Premium,2023-11-03,59.44,Active
U100819,49,Brazil,Basic,2025-11-11,11.78,Active
U100820,39,Germany,Basic,2022-05-14,96.55,Active
U100821,27,Germany,Standard,2025-09-20,58.68,Active
U100822,22,United States,Standard,2023-12-09,61.38,Active
U100823,24,Japan,Premium,2022-08-10,99.32,Active
U100824,32,United Kingdom,Premium,2023-03-07,52.01,Active
U100825,44,India,Basic,2023-12-16,63.56,Active
U100826,23,Spain,Standard,2025-03-24,60.14,Churned
U100827,44,United Kingdom,Basic,2025-06-28,51.97,Active
U100828,36,United Kingdom,Mobile,2022-07-07,14.68,Churned
U100829,35,Japan,Basic,2023-09-01,58.08,Active
U100830,46,Brazil,Premium,2023-08-20,50.7,Active
U100831,44,Spain,Standard,2024-01-27,35.2,Active
U100832,17,India,Standard,2024-03-23,8.35,Active
U100833,20,Australia,Premium,2025-12-27,49.77,Active
U100834,31,India,Premium,2023-01-25,26.46,Active
U100835,38,United States,Standard,2023-12-06,34.17,Active
U100836,50,India,Premium,2023-02-06,47.29,Active
U100837,34,United Kingdom,Mobile,2022-10-05,36.19,Active
U100838,54,France,Standard,2023-08-05,85.52,Active
U100839,25,United States,Standard,2022-02-26,77.52,Active
U100840,27,Germany,Basic,2025-02-13,48.28,Churned
U100841,30,Brazil,Premium,2023-11-05,61.53,Active
U100842,24,United States,Standard,2023-10-09,28.8,Active
U100843,47,Brazil,Standard,2024-01-22,92.35,Active
U100844,16,France,Basic,2024-01-29,8.59,Active
U100845,27,South Korea,Mobile,2025-09-05,5.07,Churned
U100846,47,United Kingdom,Standard,2024-05-04,31.85,Active
U100847,30,United States,Premium,2025-03-02,18.39,Active
U100848,46,Germany,Basic,2025-04-14,40.76,Active
U100849,60,United States,Mobile,2022-04-02,108.65,Active
U100850,34,India,Basic,2025-03-19,86.89,Active
U100851,48,India,Basic,2025-04-07,44.11,Active
U100852,63,India,Premium,2024-07-18,18.29,Active
U100853,38,Spain,Mobile,2022-04-12,32.91,Churned
U100854,33,United Kingdom,Basic,2022-01-12,65.23,Active
U100855,44,India,Standard,2022-01-21,29.03,Active
U100856,48,Japan,Premium,2024-10-19,49.17,Active
U100857,33,Brazil,Mobile,2024-03-09,8.86,Active
U100858,28,Japan,Standard,2023-06-21,52.0,Active
U100859,54,Germany,Standard,2024-02-13,35.37,Active
U100860,30,India,Premium,2023-10-21,28.27,Active
U100861,48,Canada,Premium,2023-04-08,35.19,Active
U100862,37,United Kingdom,Premium,2025-01-17,31.74,Active
U100863,55,Spain,Standard,2023-11-04,28.11,Active
U100864,23,Japan,Basic,2024-03-08,29.9,Active
U100865,23,Brazil,Mobile,2025-09-05,18.04,Active
U100866,44,United Kingdom,Mobile,2025-08-21,35.38,Churned
U100867,20,Germany,Premium,2024-09-14,72.19,Active
U100868,35,Brazil,Basic,2025-08-12,8.59,Active
U100869,52,Germany,Basic,2023-05-15,99.55,Active
